SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
368099,0,0,1,0,1,0,157500.0,830709.0,30915.0,742500.0,1,0,1,1,1,0.031329,-10304,-2569,-1496.0,-387,2.0,1,1,0,1,0,0,3,2.0,2,2,6,16,0,0,0,0,0,0,41,0.4153177168191103,0.6588706492568475,0.4418358231994413,0.0515,0.0854,0.9781,0.7008,0.0045,0.04,0.0345,0.3333,0.375,0.0516,0.0403,0.0419,0.0077,0.036,0.0525,0.0886,0.9782,0.7125,0.0045,0.0403,0.0345,0.3333,0.375,0.0528,0.0441,0.0436,0.0078,0.0381,0.052,0.0854,0.9781,0.7048,0.0045,0.04,0.0345,0.3333,0.375,0.0525,0.041,0.0426,0.0078,0.0367,2,0,0.0485,5,0,0.0,0.0,0.0,0.0,-603.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,2.0,1.0
368111,0,0,1,0,1,1,270000.0,1575000.0,49585.5,1575000.0,6,2,1,1,1,0.025164,-11593,-4455,-1441.0,-3852,6.0,1,1,0,1,0,0,8,3.0,2,2,6,11,0,0,0,0,0,0,5,0.6006461309891751,0.5389835710976459,0.6347055309763198,0.0825,0.0539,0.9737,0.6396,0.0232,0.0,0.1034,0.1667,0.2083,0.0519,0.0672,0.0635,0.0,0.0,0.084,0.0559,0.9737,0.6537,0.0235,0.0,0.1034,0.1667,0.2083,0.053,0.0735,0.0661,0.0,0.0,0.0833,0.0539,0.9737,0.6444,0.0234,0.0,0.1034,0.1667,0.2083,0.0528,0.0684,0.0646,0.0,0.0,2,0,0.0636,0,0,2.0,0.0,2.0,0.0,-532.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
368113,0,0,1,0,1,0,270000.0,814041.0,26388.0,679500.0,6,2,1,0,1,0.04622,-18486,-6143,-5998.0,-2034,3.0,1,1,0,1,1,0,8,2.0,1,1,6,15,0,0,0,0,0,0,9,0.4735774281618253,0.7968834112947418,0.5867400085415683,0.0474,0.0391,0.9796,0.7212,0.0641,0.0,0.1207,0.1042,0.1458,0.0431,0.0387,0.0404,0.0,0.0131,0.0231,0.0,0.9791,0.7256,0.0282,0.0,0.1034,0.0417,0.0833,0.0323,0.0202,0.0184,0.0,0.0066,0.0479,0.0391,0.9796,0.7249,0.0645,0.0,0.1207,0.1042,0.1458,0.0439,0.0393,0.0411,0.0,0.0134,3,0,0.0548,5,0,0.0,0.0,0.0,0.0,-540.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
368124,0,0,1,0,1,2,603000.0,2013840.0,57843.0,1800000.0,6,2,1,1,1,0.04622,-15766,-1282,-4169.0,-4162,6.0,1,1,0,1,0,0,6,4.0,1,1,2,14,0,0,0,0,1,1,4,0.7733003591080767,0.7356491273402982,0.6956219298394389,0.0694,0.0744,0.995,0.932,0.0232,0.08,0.069,0.2883,0.3367,0.0,0.0322,0.0993,0.0015,0.0542,0.0273,0.0388,0.9935,0.9151,0.0,0.0403,0.0345,0.3333,0.375,0.0,0.0239,0.0361,0.0,0.0,0.0396,0.0383,0.996,0.9463,0.0246,0.04,0.0345,0.2917,0.3542,0.0,0.0295,0.0502,0.0,0.0425,2,0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
368160,0,0,0,0,1,0,270000.0,1256400.0,34681.5,900000.0,6,0,4,3,1,0.04622,-16852,-3563,-4663.0,-407,2.0,1,1,0,1,0,0,11,1.0,1,1,6,14,0,0,0,0,1,1,29,0.3498857939644189,0.6385227718257058,0.2594676548211199,0.0619,0.074,0.9851,0.7959999999999999,0.0077,0.0,0.1379,0.1667,0.0417,0.0618,0.0504,0.035,0.0,0.0967,0.063,0.0768,0.9851,0.804,0.0078,0.0,0.1379,0.1667,0.0417,0.0632,0.0551,0.0365,0.0,0.1024,0.0625,0.074,0.9851,0.7987,0.0078,0.0,0.1379,0.1667,0.0417,0.0629,0.0513,0.0356,0.0,0.0988,2,0,0.0486,4,0,0.0,0.0,0.0,0.0,-2222.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
368167,0,0,1,0,1,1,247500.0,769527.0,39289.5,612000.0,5,2,1,1,1,0.0228,-11819,-1803,-5258.0,-3932,2.0,1,1,0,1,1,0,8,3.0,2,2,6,9,0,1,1,0,1,1,25,0.1553013351713441,0.1748890297036867,0.1491674613233488,0.0557,0.0386,0.9851,0.7959999999999999,0.012,0.08,0.069,0.3333,0.2083,0.0281,0.0445,0.0678,0.0039,0.0054,0.0567,0.0384,0.9851,0.804,0.0111,0.0806,0.069,0.3333,0.0417,0.0187,0.0487,0.0706,0.0039,0.0054,0.0562,0.0386,0.9851,0.7987,0.012,0.08,0.069,0.3333,0.2083,0.0286,0.0453,0.069,0.0039,0.0055,2,0,0.0545,4,0,3.0,0.0,3.0,0.0,-1448.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0
368209,0,1,1,0,1,0,247500.0,585000.0,29250.0,585000.0,5,2,1,1,1,0.072508,-9269,-1919,-6157.0,-1957,1.0,1,1,0,1,0,0,6,2.0,1,1,2,14,0,0,0,0,0,0,4,0.4307143574026322,0.7408045552918762,0.5937175866150576,0.1876,0.0845,0.9901,0.8640000000000001,0.1132,0.24,0.1034,0.6042,0.0417,0.0,0.153,0.1207,0.0097,0.0426,0.1134,0.0582,0.9896,0.8628,0.0577,0.1611,0.069,0.5417,0.0417,0.0,0.0992,0.0811,0.0078,0.0206,0.1894,0.0845,0.9901,0.8658,0.1139,0.24,0.1034,0.6042,0.0417,0.0,0.1556,0.1229,0.0097,0.0435,0,0,0.2354,4,0,0.0,0.0,0.0,0.0,-759.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
368230,0,1,1,0,1,2,157500.0,180000.0,9000.0,180000.0,1,2,4,1,1,0.0196889999999999,-12859,-3005,-553.0,-1926,13.0,1,1,0,1,1,1,8,4.0,2,2,6,16,0,0,0,0,0,0,5,0.200530288132931,0.7147342776768095,0.5585066276769286,0.0722,0.0804,0.9791,0.7144,0.0087,0.0,0.1379,0.1667,0.2083,0.0,0.0588,0.0681,0.0,0.0,0.0735,0.0834,0.9791,0.7256,0.0088,0.0,0.1379,0.1667,0.2083,0.0,0.0643,0.0709,0.0,0.0,0.0729,0.0804,0.9791,0.7182,0.0088,0.0,0.1379,0.1667,0.2083,0.0,0.0599,0.0693,0.0,0.0,2,0,0.0583,0,0,0.0,0.0,0.0,0.0,-302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0
368240,0,0,0,0,1,0,112500.0,276277.5,20785.5,238500.0,1,0,1,1,1,0.016612,-13985,-6083,-7842.0,-4354,65.0,1,1,0,1,0,0,8,2.0,2,2,6,11,0,0,0,0,0,0,5,0.7214088917005791,0.628102715443644,0.7338145369642702,0.0124,0.0129,0.9702,0.5920000000000001,0.0211,0.0,0.069,0.0417,0.0833,0.0125,0.0101,0.0144,0.0,0.0,0.0126,0.0134,0.9702,0.608,0.0213,0.0,0.069,0.0417,0.0833,0.0128,0.011,0.015,0.0,0.0,0.0125,0.0129,0.9702,0.5975,0.0212,0.0,0.069,0.0417,0.0833,0.0127,0.0103,0.0147,0.0,0.0,2,0,0.0229,0,1,0.0,0.0,0.0,0.0,-1418.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
368243,0,0,0,0,0,1,112500.0,679500.0,24201.0,679500.0,6,2,1,1,1,0.0196889999999999,-15120,-472,-2689.0,-3996,7.0,1,1,1,1,0,0,0,3.0,2,2,5,9,0,0,0,0,1,1,49,0.6529470504061969,0.736333224064062,0.3572932680336494,0.0598,0.0514,0.9811,0.7416,0.0246,0.0,0.1379,0.1667,0.2083,0.0213,0.0488,0.0499,0.0,0.0,0.0609,0.0533,0.9811,0.7517,0.0248,0.0,0.1379,0.1667,0.2083,0.0218,0.0533,0.052,0.0,0.0,0.0604,0.0514,0.9811,0.7451,0.0248,0.0,0.1379,0.1667,0.2083,0.0217,0.0496,0.0508,0.0,0.0,3,0,0.0527,4,0,0.0,0.0,0.0,0.0,-1608.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
368258,0,0,0,0,1,0,121500.0,238500.0,16960.5,238500.0,6,0,4,2,1,0.030755,-14856,-2233,-7766.0,-493,11.0,1,1,0,1,0,1,14,1.0,2,2,1,17,0,0,0,0,0,0,5,0.7047264741917816,0.5371029779712786,0.7194907850918436,0.1835,0.001,0.9757,0.6668,0.0163,0.0,0.1034,0.1667,0.2083,0.0212,0.1496,0.0636,0.0,0.0,0.187,0.001,0.9757,0.6798,0.0165,0.0,0.1034,0.1667,0.2083,0.0216,0.1635,0.0663,0.0,0.0,0.1853,0.001,0.9757,0.6713,0.0164,0.0,0.1034,0.1667,0.2083,0.0215,0.1522,0.0647,0.0,0.0,3,0,0.063,4,0,0.0,0.0,0.0,0.0,-1924.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
368408,0,0,0,0,0,1,112500.0,450000.0,23431.5,450000.0,6,2,1,3,1,0.018634,-11448,-1141,-931.0,-3677,12.0,1,1,0,1,0,0,14,2.0,2,2,6,17,0,1,1,0,0,0,5,0.4555319148722483,0.6797216492568888,0.4101025731788671,0.0495,0.0613,0.9732,0.6328,0.0425,0.0,0.1034,0.125,0.1667,0.0276,0.0403,0.0398,0.0,0.0,0.0504,0.0636,0.9732,0.6472,0.0429,0.0,0.1034,0.125,0.1667,0.0283,0.0441,0.0415,0.0,0.0,0.05,0.0613,0.9732,0.6377,0.0428,0.0,0.1034,0.125,0.1667,0.0281,0.041,0.0405,0.0,0.0,2,0,0.0546,5,0,6.0,0.0,6.0,0.0,-332.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,5.0
368409,0,0,0,0,0,1,112500.0,450000.0,22018.5,450000.0,6,0,1,1,4,0.010006,-8821,-373,-3722.0,-423,9.0,1,1,1,1,1,0,8,3.0,2,2,3,8,0,0,0,0,0,0,34,0.0987262889009161,0.5649028918206287,0.5989262182569273,0.099,0.0783,0.9916,0.8844,0.0162,0.06,0.1379,0.3125,0.2917,0.0367,0.0786,0.0829,0.0097,0.0189,0.0945,0.0667,0.9841,0.7909,0.0117,0.0,0.069,0.1667,0.2083,0.036,0.0817,0.079,0.0039,0.0022,0.0999,0.0783,0.9916,0.8859,0.0163,0.06,0.1379,0.3125,0.2917,0.0373,0.08,0.0844,0.0097,0.0193,3,0,0.0592,4,0,0.0,0.0,0.0,0.0,-572.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
368459,1,1,0,0,1,0,99000.0,270000.0,13500.0,270000.0,6,2,4,1,1,0.018801,-13182,-1637,-276.0,-4922,17.0,1,1,0,1,0,0,8,2.0,2,2,0,13,0,0,0,0,1,1,5,0.2791058022896355,0.6731937144260607,0.5585066276769286,0.2577,0.2008,0.993,0.9048,0.0649,0.24,0.2069,0.375,0.0417,0.107,0.2093,0.2676,0.0039,0.0005,0.2626,0.2083,0.993,0.9085,0.0655,0.2417,0.2069,0.375,0.0417,0.1095,0.2287,0.2788,0.0039,0.0005,0.2602,0.2008,0.993,0.9061,0.0653,0.24,0.2069,0.375,0.0417,0.1089,0.2129,0.2724,0.0039,0.0005,3,0,0.2456,5,0,0.0,0.0,0.0,0.0,-1395.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
368483,0,0,1,0,1,3,157500.0,52128.0,5742.0,45000.0,6,2,4,1,1,0.031329,-10436,-2243,-117.0,-3099,6.0,1,1,0,1,0,0,8,5.0,2,2,6,12,0,0,0,0,0,0,21,0.4938950203808679,0.5811660682168399,0.7366226976503176,0.0814,0.0684,0.9816,0.7484,0.0093,0.0,0.1379,0.1667,0.2083,0.0631,0.0656,0.0714,0.0039,0.0285,0.083,0.071,0.9816,0.7583,0.0094,0.0,0.1379,0.1667,0.2083,0.0645,0.0716,0.0744,0.0039,0.0301,0.0822,0.0684,0.9816,0.7518,0.0094,0.0,0.1379,0.1667,0.2083,0.0642,0.0667,0.0727,0.0039,0.0291,2,0,0.0675,0,0,0.0,0.0,0.0,0.0,-2409.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
368486,0,0,1,0,1,0,225000.0,2028942.0,55926.0,1813500.0,1,0,4,1,1,0.0196889999999999,-20811,-3913,-4400.0,-4084,1.0,1,1,0,1,0,0,3,2.0,2,2,4,13,0,0,0,0,0,0,32,0.7835850109415391,0.6399499264048614,0.6785676886853644,0.0619,0.0,0.9811,0.7416,0.0568,0.0,0.1379,0.1667,0.2083,0.0612,0.0504,0.0606,0.0,0.0,0.063,0.0,0.9811,0.7517,0.0573,0.0,0.1379,0.1667,0.2083,0.0626,0.0551,0.0631,0.0,0.0,0.0625,0.0,0.9811,0.7451,0.0571,0.0,0.1379,0.1667,0.2083,0.0622,0.0513,0.0616,0.0,0.0,3,0,0.0476,5,0,4.0,0.0,4.0,0.0,-1677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
368518,0,0,1,0,0,1,135000.0,315000.0,21051.0,315000.0,6,2,4,1,1,0.031329,-14966,-7568,-8985.0,-4885,8.0,1,1,0,1,1,0,8,3.0,2,2,1,14,0,0,0,0,0,0,21,0.3796607927384277,0.6048263945586565,0.6296742509538716,0.2454,0.2341,0.9811,0.7416,0.0337,0.0,0.5517,0.1667,0.2083,0.2074,0.2,0.2328,0.0039,0.015,0.25,0.243,0.9811,0.7517,0.034,0.0,0.5517,0.1667,0.2083,0.2122,0.2185,0.2425,0.0039,0.0158,0.2477,0.2341,0.9811,0.7451,0.0339,0.0,0.5517,0.1667,0.2083,0.211,0.2035,0.237,0.0039,0.0153,2,0,0.2048,4,0,1.0,0.0,1.0,0.0,-1751.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,7.0
368582,0,0,1,0,1,0,157500.0,755190.0,36459.0,675000.0,1,2,4,1,1,0.04622,-10312,-990,-4108.0,-1283,21.0,1,1,0,1,0,0,8,2.0,1,1,0,10,0,0,0,0,1,1,5,0.2390099656975492,0.7306953467179507,0.25533177083329,0.0722,0.0,0.9776,0.6940000000000001,0.009,0.0,0.1379,0.1667,0.2083,0.0455,0.0588,0.0672,0.0,0.0,0.0735,0.0,0.9777,0.706,0.0091,0.0,0.1379,0.1667,0.2083,0.0466,0.0643,0.0701,0.0,0.0,0.0729,0.0,0.9776,0.6981,0.0091,0.0,0.1379,0.1667,0.2083,0.0463,0.0599,0.0684,0.0,0.0,2,0,0.0529,5,0,0.0,0.0,0.0,0.0,-569.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
368613,0,0,0,0,1,0,225000.0,239850.0,25317.0,225000.0,6,2,4,2,1,0.009549,-20698,-909,-9867.0,-4065,10.0,1,1,0,1,0,0,10,1.0,2,2,2,12,0,0,0,0,0,0,7,0.7852636490158023,0.6806397425870999,0.2910973802776635,0.2603,0.1809,0.9861,0.8096,0.0468,0.28,0.2414,0.3333,0.375,0.1057,0.2042,0.2609,0.0367,0.0147,0.1197,0.0834,0.9866,0.8236,0.0204,0.1208,0.1034,0.3333,0.375,0.0638,0.0992,0.1191,0.0233,0.0083,0.1967,0.1329,0.9866,0.8189,0.034,0.22,0.1897,0.3333,0.375,0.0916,0.1539,0.1976,0.0349,0.012,3,0,0.2314,4,0,0.0,0.0,0.0,0.0,-622.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,7.0
368637,0,1,0,0,1,2,135000.0,382500.0,19125.0,382500.0,6,2,1,1,1,0.035792,-12644,-5034,-6736.0,-3293,17.0,1,1,0,1,0,0,0,4.0,2,2,5,12,0,0,0,0,0,0,41,0.7853888294977371,0.694987412238688,0.475849908720221,0.1196,0.1269,0.9851,0.7959999999999999,0.1473,0.1332,0.1148,0.3333,0.375,0.0953,0.142,0.1218,0.0386,0.0255,0.0756,0.0667,0.9851,0.804,0.1487,0.0806,0.069,0.3333,0.375,0.0707,0.1552,0.0822,0.0389,0.0,0.101,0.1261,0.9851,0.7987,0.1482,0.12,0.1034,0.3333,0.375,0.097,0.1445,0.1056,0.0388,0.0008,3,0,0.062,5,0,0.0,0.0,0.0,0.0,-221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
368669,1,0,0,0,1,0,270000.0,746280.0,59094.0,675000.0,6,2,4,1,2,0.04622,-18870,-620,-8578.0,-499,13.0,1,1,0,1,0,1,0,2.0,1,1,0,11,0,0,0,0,0,0,5,0.6144500416313221,0.5029102391252894,0.3506958432829587,0.0825,0.0,0.9747,0.6532,0.0069999999999999,0.0,0.1379,0.1667,0.2083,0.0398,0.0672,0.0629,0.0,0.0,0.084,0.0,0.9747,0.6668,0.0071,0.0,0.1379,0.1667,0.2083,0.0407,0.0735,0.0656,0.0,0.0,0.0833,0.0,0.9747,0.6578,0.0071,0.0,0.1379,0.1667,0.2083,0.0405,0.0684,0.0641,0.0,0.0,2,0,0.0533,5,0,0.0,0.0,0.0,0.0,-630.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
368722,0,0,1,0,1,3,270000.0,545040.0,25407.0,450000.0,6,2,1,1,1,0.004849,-11158,-2851,-1731.0,-1731,8.0,1,1,0,1,1,1,6,5.0,2,2,0,11,1,1,0,1,1,0,7,0.3201910132376513,0.6728327904200322,0.2392262794694045,0.0598,0.0,0.9752,0.66,0.0528,0.0,0.1034,0.1667,0.2083,0.0804,0.0488,0.0485,0.0,0.0,0.0609,0.0,0.9752,0.6733,0.0532,0.0,0.1034,0.1667,0.2083,0.0823,0.0533,0.0505,0.0,0.0,0.0604,0.0,0.9752,0.6645,0.0531,0.0,0.1034,0.1667,0.2083,0.0818,0.0496,0.0493,0.0,0.0,2,0,0.041,5,0,1.0,1.0,1.0,1.0,-662.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
368750,1,0,1,0,0,0,184500.0,675000.0,32602.5,675000.0,1,2,4,1,2,0.018634,-18013,-1215,-8008.0,-1555,15.0,1,1,0,1,0,0,8,2.0,2,2,6,18,0,0,0,0,0,0,32,0.7248299339103605,0.5432623174279934,0.4489622731076524,0.0773,0.0809,0.9791,0.7144,0.0341,0.0,0.1724,0.1667,0.2083,0.0671,0.063,0.0695,0.0,0.0,0.0788,0.084,0.9791,0.7256,0.0344,0.0,0.1724,0.1667,0.2083,0.0687,0.0689,0.0724,0.0,0.0,0.0781,0.0809,0.9791,0.7182,0.0343,0.0,0.1724,0.1667,0.2083,0.0683,0.0641,0.0707,0.0,0.0,2,0,0.0733,4,0,5.0,0.0,5.0,0.0,-1536.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
368772,0,0,1,0,1,0,247500.0,900000.0,46084.5,900000.0,1,0,1,1,1,0.005084,-19160,-4512,-4164.0,-2696,3.0,1,1,0,1,1,1,8,2.0,2,2,4,10,0,0,0,0,1,1,9,0.6259243334138931,0.5584047768534631,0.3944954053123993,0.0771,0.1087,0.9876,0.83,0.0341,0.0,0.2,0.1667,0.1562,0.1066,0.063,0.071,0.0068,0.0139,0.084,0.0889,0.9831,0.7779,0.0,0.0,0.2069,0.1667,0.2083,0.0525,0.0735,0.0511,0.0,0.0,0.0833,0.1009,0.9861,0.8121,0.0441,0.0,0.2069,0.1667,0.2083,0.1087,0.0663,0.0724,0.0,0.0047,3,0,0.0666,4,0,2.0,0.0,2.0,0.0,-3222.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
368836,0,0,0,0,1,0,135000.0,1048500.0,30784.5,1048500.0,6,2,4,1,1,0.018209,-18304,-2764,-8588.0,-1855,8.0,1,1,0,1,0,0,14,2.0,3,3,1,10,0,0,0,0,0,0,41,0.467486214351601,0.1274294651869249,0.6594055320683344,0.1237,0.1027,0.9791,0.7144,0.0486,0.0,0.2759,0.1667,0.0417,0.0685,0.1,0.1139,0.0039,0.0031,0.1261,0.1066,0.9791,0.7256,0.0491,0.0,0.2759,0.1667,0.0417,0.07,0.1093,0.1187,0.0039,0.0033,0.1249,0.1027,0.9791,0.7182,0.0489,0.0,0.2759,0.1667,0.0417,0.0697,0.1018,0.116,0.0039,0.0032,2,0,0.0903,4,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
368841,0,0,1,0,1,0,112500.0,225000.0,11488.5,225000.0,6,2,4,3,5,0.028663,-12875,-336,-2428.0,-4230,9.0,1,1,0,1,0,0,8,1.0,2,2,4,7,0,0,0,0,0,0,20,0.3435569734322945,0.5820600366685019,0.3606125659189888,0.0814,0.1021,0.9811,0.7416,0.0156,0.0,0.2069,0.1667,0.2083,0.0191,0.0664,0.0858,0.0,0.0,0.083,0.1059,0.9811,0.7517,0.0157,0.0,0.2069,0.1667,0.2083,0.0196,0.0725,0.0894,0.0,0.0,0.0822,0.1021,0.9811,0.7451,0.0157,0.0,0.2069,0.1667,0.2083,0.0195,0.0676,0.0873,0.0,0.0,2,0,0.076,4,0,1.0,0.0,1.0,0.0,-558.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
368977,0,0,0,0,1,1,67500.0,659610.0,25686.0,472500.0,5,0,4,1,1,0.0105,-14849,-1250,-867.0,-1482,16.0,1,1,0,1,0,0,12,3.0,3,3,3,15,0,0,0,0,0,0,41,0.3302504754111223,0.6074001758107007,0.6894791426446275,0.0165,0.0,0.9742,0.6464,0.0014,0.0,0.069,0.0417,0.0833,0.0193,0.0134,0.0082,0.0,0.0,0.0168,0.0,0.9742,0.6602,0.0014,0.0,0.069,0.0417,0.0833,0.0197,0.0147,0.0085,0.0,0.0,0.0167,0.0,0.9742,0.6511,0.0014,0.0,0.069,0.0417,0.0833,0.0196,0.0137,0.0083,0.0,0.0,2,0,0.0099,5,0,0.0,0.0,0.0,0.0,-1172.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
